contest_id,mode,c_i_mean,c_i_sd,c_i_q025,c_i_q975,c_i_rhat,c_j_mean,c_j_sd,c_j_q025,c_j_q975,c_j_rhat,sigma_mean,sigma_sd,sigma_q025,sigma_q975,sigma_rhat,lambda_mean,lambda_sd,lambda_q025,lambda_q975,lambda_rhat,mu_0_mean,mu_0_sd,mu_0_q025,mu_0_q975,mu_0_rhat,r_mean,r_sd,r_q025,r_q975,r_rhat,divergences,max_treedepth
2445,early,0.5200583215000001,0.25206536047735767,0.19020789999999999,1.1922460000000001,1.0024140134302024,2.0091466762500003,1.1871840592247027,0.629261525,5.112511,1.000368628691013,0.409332001,0.14618721509909685,0.20229075,0.7498487500000001,1.0002047037252713,8.51275445325,5.937256416781267,2.0328109999999997,23.336977500000003,1.000995294559024,-0.19627546984475,0.5344073211433943,-1.2150685,0.8600012500000005,1.0022982639558022,12.522095197927502,5.015372817108904,5.405670526177532,25.166249400703244,1.00099657319028,0,5
2445,full,0.65680542325,0.27682439314136703,0.2637213,1.3582205,1.001883778797193,1.5442979504999998,0.7579231992209206,0.559955125,3.4842375000000008,1.0005450589059954,0.22310848290000002,0.06287525145562954,0.122628025,0.36666925,1.0016141032970325,32.6193808125,17.124393644733566,10.58478,74.9812,1.0021152779681488,-0.191470650762975,0.3305734378216972,-0.8174853999999999,0.4619374750000002,0.9999981186365252,13.000703650968765,4.72560125753321,6.009651440077699,24.261015271624537,1.000488018501337,0,6
2454,early,0.067635923025,0.033887071064365504,0.025418102499999998,0.156383975,0.9998974242066662,0.08714311525,0.04498930915428834,0.030763735,0.20661670000000001,0.9993142938838936,0.90585171175,0.1457598954881978,0.6640716,1.2370560000000002,0.9997956351102169,4.251382882,2.551306178406905,1.2740592499999999,10.954792500000003,0.9998320736038036,4.27044563,0.7755535542140314,2.7590352499999997,5.8063315000000015,0.9994102354817256,118.34914134262013,46.813528763469556,51.7387768004055,233.21528637203593,0.9999446014286797,0,5
2454,full,0.057740430175,0.02532777932054446,0.02347234,0.1213623,0.9996637657105298,0.09443443909999999,0.04637161069210165,0.0357613725,0.20793350000000002,1.000760833688543,0.7042569005,0.09876002871532623,0.538725825,0.922903875,1.0014856142743498,8.54666948,4.898426407054388,2.799688,21.345135000000003,1.0005421568501571,4.2954414975,0.6813258414707654,2.9397175,5.601848250000001,1.0008910485467233,119.18882487363473,48.06393847614119,52.941891574844185,237.94040662858583,0.9993744018392061,0,6
2464,early,0.12846304495000002,0.07084946680222261,0.043501185000000005,0.30469340000000006,1.000815824256428,0.1264905106,0.06735187151304803,0.04461261,0.29749315000000004,1.0003962003267461,2.035818115,0.34034043936911795,1.48170325,2.7967405000000003,0.9996332761920449,2.1878543680000004,1.103624428709887,0.7169796,4.98917775,0.9995466996691013,-0.79695374595,0.9340630007664571,-2.6695872499999997,1.0254967500000005,1.0000484867083264,75.23626633697742,32.28779644948814,31.483685782579535,155.17236417191447,1.0001961525927439,0,5
2464,full,0.13482214580000002,0.0652900838831602,0.049876659999999996,0.29918455000000005,1.0004908623102382,0.119799902075,0.05597110024303495,0.044547335,0.25486875000000003,1.0024700092704177,1.6654586565,0.25720252659700676,1.232247,2.2395412500000003,0.9997165812450143,2.8361587785,1.2752315610912839,1.0683360000000002,5.938407750000001,1.001046129517219,-0.78915516767575,0.8898280806578804,-2.5189635,0.9695234750000001,1.0011763421378463,75.0965733631778,29.699847687654668,32.0878277543281,146.24521248633602,1.0012973188699688,0,6
2478,early,1.13378413,0.7123276827574117,0.33813355,2.9546937500000006,1.0010243602725692,0.25790853375,0.13024241477970194,0.09424545,0.585661175,0.9996771147287481,0.43110258124999995,0.14444921648464265,0.209606975,0.778757575,0.9999965765791711,3.6642043949999996,2.5826449627695403,0.8954092,10.481915000000003,0.9996273505398536,0.07269402842099999,0.616309483237904,-1.1408124999999998,1.3133970000000001,0.9998387278330136,20.711654861440543,8.665884719931789,8.609906860831456,42.27120093755279,0.9997655107604959,0,5
2478,full,0.45039228237500006,0.21443282853431198,0.167998175,0.9974858999999999,1.0009142445352026,0.3747757292,0.17026148564707713,0.14244965,0.797383375,1.0025971382612044,0.29021243500000005,0.07059753502137343,0.175695225,0.44989095000000007,1.0004528046429189,13.41975562,8.474643077288238,3.82053975,36.343145,1.0007391873332225,0.06681129101100002,0.42940886368696135,-0.7942728,0.9127080250000003,0.9999483187559687,26.37491102010203,10.516119324225418,11.466325931833644,52.15887042756943,1.0012266351347956,0,6
2489,early,0.37405505084999996,0.19207075471919946,0.133395775,0.8510836250000002,1.0027481168567989,0.190575477425,0.08724144867648101,0.07716961750000001,0.40507865000000004,1.0025428540464274,0.27517094454999996,0.07839629198467916,0.15458217500000002,0.44871900000000003,1.0001856759843943,8.419732945,4.04389085108078,3.0732335,18.7360675,0.9997881770079508,0.29500268272979996,0.47561194863855655,-0.64556675,1.245092,1.0014687264303819,36.89271688313385,14.692588092581001,16.4822675584692,72.29471295612156,1.0015387669714104,0,6
2489,full,0.33534657025000003,0.16004034760155342,0.1271559,0.732903425,1.002619064770572,0.18162744874999998,0.08014559175310451,0.073999085,0.38051032500000004,1.0051581901605358,0.26467830249999996,0.06481313302999465,0.16085992500000001,0.413073825,1.000054159886974,8.4327650525,3.2821955978802717,3.789299,16.846600000000002,1.0006319644465,0.27458707817625005,0.4453072393344684,-0.6374443499999999,1.1116155,1.00120923191055,41.07508112377926,16.389392246681872,18.343270023652938,80.25056715307983,1.0061996603974899,0,6
