contest_id,mode,c_i_mean,c_i_sd,c_i_q025,c_i_q975,c_i_rhat,c_j_mean,c_j_sd,c_j_q025,c_j_q975,c_j_rhat,sigma_mean,sigma_sd,sigma_q025,sigma_q975,sigma_rhat,lambda_mean,lambda_sd,lambda_q025,lambda_q975,lambda_rhat,mu_0_mean,mu_0_sd,mu_0_q025,mu_0_q975,mu_0_rhat,r_mean,r_sd,r_q025,r_q975,r_rhat,divergences,max_treedepth
2445,full,0.655281917,0.2964636281372696,0.25147605,1.4004329999999987,1.0005486056664046,1.3544322535000002,0.6888316772437729,0.496181675,2.9902674999999967,1.000916591267749,0.2271306726,0.0676521782984914,0.124177875,0.3934469499999998,1.0009788440399918,36.541304565,19.966600464257574,11.7112375,87.77769499999995,1.000296131459732,-0.1948864499555,0.3306343238840664,-0.860066175,0.4731040999999998,1.002712736690092,13.05093408271491,4.896058996102769,5.923600784893308,24.598052357176563,1.001203037567375,0,5
2454,full,0.07084766765,0.0354709253483252,0.0245707525,0.1655827999999998,1.0010741628331743,0.171268162,0.0956725247695453,0.0569029175,0.4250436999999999,1.001103127733366,0.7389232745,0.127455467398327,0.528829,1.01588175,0.9992006785586396,3.5126253244999996,2.3445303678707066,0.952025375,9.35172875,1.000507120541137,-3.948348485,0.7290008255075917,-5.35157025,-2.5004685,0.999751975705906,85.48184646857372,36.19986496485665,35.85178212191293,172.47082998917793,0.9998339858853263,0,4
2464,full,0.12169438035,0.0553590645311715,0.049629195,0.2614354249999999,1.0015606297237138,0.104769505,0.0455704180712906,0.043304345,0.2172761249999998,1.0020883541022845,1.605096861,0.2355407288083155,1.1966297499999998,2.1126349999999996,1.0042858427792118,4.0383624865,1.7879612468582031,1.499628,8.422509249999997,0.99948644111333,0.138778094209,0.90317095145147,-1.65258475,1.83395375,0.9995237289198168,81.09751671686114,32.076815393999816,35.90178455439877,158.81627455602217,1.004442913871627,0,5
2478,full,0.25071926525,0.1063121835899024,0.101369025,0.5178500999999998,1.0017298721019403,0.5422520030000001,0.2482148531985972,0.203652125,1.18335625,1.001216676532441,0.2488518115,0.052845475405425,0.159562225,0.3661612499999997,0.9988573434925662,27.896092599999996,12.306931861268865,10.8557325,57.76805999999997,1.000909941070648,-1.1830627049999998,0.3573684934777734,-1.87630275,-0.4892065000000002,1.000460861820357,29.674027300762543,11.363196709211644,13.204644180877338,57.38106268798836,1.0031580144244825,0,5
2489,full,0.4307606063999999,0.2131746725588521,0.159348175,0.9588343749999994,0.999521189918268,0.12618693455,0.0528289969388965,0.0551011375,0.2573666499999998,0.999023354368788,0.407128587,0.0894213597453695,0.238645775,0.5958914,1.0072404938846604,5.159012531,2.639522610192422,1.7237892499999998,11.751172499999994,1.0012233502512426,-0.284150646099,0.550237924870358,-1.3843245,0.8408342499999999,1.0021493975975484,42.1118499009795,16.345909624459832,19.2248706009964,81.54333373320628,1.0006474911036731,0,5
2549,full,0.2011186738499999,0.0945464458874768,0.0747083,0.4254243999999997,1.0011403906474816,0.1120604858499999,0.0487538966910798,0.0453792125,0.2256719749999999,1.000321810186276,0.6197506469999999,0.1287918537535741,0.40737615,0.9192492999999998,1.0002459035279794,6.553213019999999,3.208270957285226,2.5320607500000003,14.692997499999986,1.002984799179009,3.1216564800000004,0.6726500284100713,1.84526,4.5329567499999985,1.000934172236383,60.6703497503917,22.763581754761763,27.611956699530097,112.3335994102296,0.999533845410798,0,5
2551,full,1.211875959,0.5199537537841384,0.49249315,2.5251132499999973,1.0048010397002816,1.099369426,0.4543625273708891,0.472668475,2.243693999999999,1.0039159729812457,0.10330162065,0.0199890923126779,0.0673771675,0.1444151249999999,0.9993387828076348,224.8686397,110.54641808707912,85.90854499999999,512.5364499999998,1.0023831838923285,0.06043489835275,0.1503947820146404,-0.22966855,0.3611571249999998,1.0034005610710337,11.942711945256976,4.457911432545953,5.3160551049917,22.44321297989578,1.0075547387853208,0,5
2667,full,0.6870407445,0.2663689705014385,0.3092608,1.3494607500000002,1.001159577689756,0.570810465,0.2229903130621026,0.261406825,1.1288092499999998,1.0009605362238845,2.7464573449999996,0.183601320580655,2.419859,3.1266527500000003,0.9989460022042522,14.89339412,7.434290632040198,5.3314655,33.65117499999998,1.0003419801517326,0.19253088729075,0.88982455859846,-1.51655175,1.9130499999999997,1.0024683785316095,17.399716507862788,6.561192816338215,7.960671820259744,32.31346957918605,1.0011584441239425,0,6
2749,full,0.754782812,0.3647155769019842,0.2864039499999999,1.66032725,1.003292731226947,1.1306830305000002,0.5758545421710192,0.41884175,2.4854407499999978,1.0013278693099272,0.3811590966,0.1266924399452307,0.190247725,0.6798075999999996,1.002863412697022,12.79097538,8.348929932872323,3.2912995,34.33796749999997,0.9985733126377088,-0.1158156005534999,0.5217349851293311,-1.09648825,0.9223689249999996,0.9996116343112964,12.874530495557178,5.150560072427853,5.564912582220196,25.378030432964124,0.9998388576811856,0,5
2762,full,0.3163095092999999,0.1896074361669358,0.0941610849999999,0.8409118999999999,0.999164059745682,0.0808542477,0.0377407755953106,0.0317252575,0.1733851499999999,1.001396049264797,2.400738085,0.6601888138855979,1.48711875,4.120488249999997,1.0061108172904645,0.14081716125,0.1095295227334177,0.0555662024999999,0.4015890749999992,1.001503205976276,11.276337085,0.9747514254407388,9.401895,13.2489225,1.0010704256002814,59.713969081232385,24.343854549699707,24.78939456038049,119.99030179443356,1.0015068573319557,0,4
