contest_id,mode,c_i_mean,c_i_sd,c_i_q025,c_i_q975,c_i_rhat,c_j_mean,c_j_sd,c_j_q025,c_j_q975,c_j_rhat,sigma_mean,sigma_sd,sigma_q025,sigma_q975,sigma_rhat,lambda_mean,lambda_sd,lambda_q025,lambda_q975,lambda_rhat,mu_0_mean,mu_0_sd,mu_0_q025,mu_0_q975,mu_0_rhat,r_mean,r_sd,r_q025,r_q975,r_rhat,divergences,max_treedepth
5056,early,3.786037315,0.7729941735810422,2.1156515,4.9252855,1.0022969977235765,3.1306726449999998,0.7141469381253149,1.83209375,4.604029250000001,1.0007557730664938,0.5488463117500001,0.046707557743882966,0.50132345,0.6760608,1.0008401948753545,40.902839795000006,18.9162450471862,14.576419999999999,87.77641500000003,1.0015970810684067,-0.9636740353675,0.5445381895692494,-2.035361,0.12382595000000036,1.000151030988556,2.3116897634617333,0.5568579627456773,1.2896747396701955,3.502373215390921,1.0024030329917355,0,6
5144,early,4.392048474999999,0.4865456608499837,3.2155735,4.974529,1.000768355530218,3.64716119,0.6482043734718479,2.3430579999999996,4.81134725,1.0009224825923795,0.79345789025,0.19629516058470836,0.5204253000000001,1.250036,0.9996173107555697,7.0861168225,3.780682257231969,2.26296675,16.4752575,1.0014227610464046,0.1990231463285,0.7361647399176243,-1.25821125,1.6380470000000007,1.0006980873106286,0.7475908656877644,0.1804666907856094,0.46412297706724803,1.1536757637104729,0.9996376083288366,0,6
5174,early,2.8091358025,0.895550144101187,1.3370185,4.6745529999999995,1.0041596436963292,2.2941297062499997,0.7653580555081742,1.08830975,4.114092250000001,1.0039674001352692,0.68367157825,0.07952490845716616,0.541234725,0.8545367,1.0016770538817836,34.3279574575,15.43963288804625,12.650715000000002,71.84001,1.0038364519523424,-0.90165289562675,0.6078010190710804,-2.11458675,0.2670266500000002,1.0007387505647276,4.5526789294219405,1.4125390972202916,2.3147047807630527,7.593451960238528,1.0036286046314467,0,6
5174,full,2.538321003,0.8397517757202333,1.208921,4.4337105,1.004956238067785,2.2803129600000003,0.7464321795525621,1.1010535000000001,3.9991295000000004,1.0041696983295467,0.61447981075,0.05634332356330228,0.5185213249999999,0.74065815,1.001377841177582,55.10284345,18.14814291101797,25.8871125,93.6580525,1.004624811131167,-0.8703970992354999,0.557003703672645,-1.966148,0.22411480000000014,1.001135063146263,4.859965723999101,1.5664513298429905,2.407751811631085,8.470741213581608,1.0052925160264141,0,6
6322,full,3.9146138925,0.6779006353092698,2.478523,4.947469000000001,1.0023868934147329,3.927643905,0.6691767114215259,2.494405,4.9403334999999995,1.0037115394441267,0.5507676535,0.047134093393343644,0.50179295,0.674667875,1.0007868447395818,38.57492479,16.746224650171005,15.847367499999999,81.17979500000003,1.0023576444945679,-0.055694009340999995,0.5425041296640886,-1.1305627500000002,1.0371320000000006,1.001456671220455,1.4966591606042043,0.30713680063542326,0.9272544543500298,2.150945555664469,1.0029847079407044,0,6
7115,full,2.9442954447500003,0.942187225553117,1.31222025,4.78526975,1.0017081148894584,1.6349694975,0.5838830508527116,0.73319595,2.9496284999999998,1.0023802180416936,1.9319394045000002,0.30248024396161094,1.1207627500000001,2.4593492500000003,1.0022823440251416,10.064324109000001,7.2049497442861075,1.094122,27.265437500000008,1.000123387119133,0.0751106911288,0.9107659879460427,-1.7478877499999999,1.8213495000000004,0.9999084074496849,5.046559034148682,1.7381205726299758,2.3208474999088256,8.91700387709019,1.0015734920919768,0,7
9120,early,3.761031855,0.6117908650397581,2.48785225,4.84843275,1.0028839192868406,4.073259709999999,0.6490469742163126,2.60517875,4.954078,1.0026912061019477,0.51304839525,0.012995356318796749,0.5004228,0.5468373750000001,0.9996657957566586,72.094533175,17.794782023662563,36.670895,99.0887625,1.0004052067633276,-0.2034754682395,0.48743662303768087,-1.1351687499999998,0.7603209000000003,1.0007649710828357,1.464452640185918,0.2661597966945924,0.9413925940590847,1.976144782851629,1.0034758368176282,0,7
9120,full,3.6840128025000003,0.6072316969325308,2.4020265,4.76778425,1.001796972990371,4.0690864475,0.6678597797454606,2.543804,4.96214525,1.0004806672817426,0.50829065475,0.008227465289463382,0.5002969,0.5310042,0.9998909166510748,85.722671875,11.28364520012558,57.662865,99.4415725,1.0003888207506249,-0.19302030156775,0.502068898916776,-1.18968075,0.8028460000000001,0.9995773216562043,1.7152656300487168,0.3054938321346031,1.0916184217591938,2.2831679382210854,1.0018374869375883,0,7
14242,early,2.7029494210000005,0.8429951464584899,1.27902175,4.56096725,1.005345721935362,2.80701237425,0.8527337606526971,1.35833525,4.573578,1.005061292096172,0.51023839575,0.010293802383060756,0.500276,0.538185125,1.0004885280415265,83.16199689999999,12.079560698306102,55.13445,99.456525,0.9997691544682106,0.049681955785999994,0.5114974383137928,-0.978133375,1.03719925,1.0006150261404527,4.1492711542649445,1.2448978503101849,2.016936347284926,6.815843293558217,1.0046544463274085,0,7
18045,full,3.23700173425,0.877395413255828,1.6190194999999998,4.84061275,1.0018263800552603,2.1392260155,0.6122851091629462,1.12326875,3.4925370000000004,1.0014331899455284,0.79577414475,0.07588478518328873,0.6535284,0.94920295,0.9992072477519357,29.5565679475,12.26480308718124,11.9322375,58.994625,1.002079900501689,-3.140044014,0.6774162797737392,-4.4870805,-1.8470862499999998,1.0005710380985442,4.4049871446271105,1.1995091576090366,2.325949751360141,6.976120780501714,1.0026816469288924,0,7
19018,full,3.5064669349999997,0.8167276588889066,1.89601775,4.9001065,1.0021709639040404,3.44358178,0.8011044146743821,1.86086725,4.847068000000001,1.0020656627880942,0.57007922925,0.05392012891888197,0.5027625,0.7023611500000001,1.0001632847163058,17.31889021,4.46300968707602,10.55155,27.823570000000004,1.0007950728783337,1.3959002907250002,0.5809184039838232,0.21557077500000005,2.5174855,1.0008871378506932,2.6636561890372805,0.6466972722916481,1.4422700562296003,3.920893325415596,1.0032205319361005,0,7
21669,early,1.28165270725,0.5149362119107922,0.560015025,2.57323175,1.0048565428248497,1.3494424400000002,0.532855641484399,0.6052257,2.7151237500000005,1.005104706579033,0.6840696215,0.09103267584698752,0.5304993499999999,0.8740729500000001,1.0004012262916995,10.731428829999999,3.147760059474322,5.827725249999999,18.0777225,1.0025699725733785,2.4961465482499996,0.6742342406929204,1.16736875,3.79634025,1.0016515491493097,8.91934273701532,3.3494084273609768,4.166903910725147,17.165349208552318,1.0037185923600778,0,7
38128,early,4.114382595,0.6294826756030996,2.69247225,4.960271250000001,1.001379701377716,3.6490797075,0.634411213294956,2.4062699999999997,4.82591775,1.0020794107202498,0.5227349285,0.022024427311952803,0.500644525,0.5816214000000001,1.000798642446466,47.081490405000004,19.436287861596327,17.393995,90.50890749999999,1.000523036447552,-0.30976717779725,0.516205963672263,-1.3025035,0.6976836750000003,0.9997180013357955,1.3845506381143995,0.2660281048492567,0.8876238231415341,1.933633451707372,1.0016887790025077,0,6
38760,early,3.1838984630000002,0.9361674497478658,1.445472,4.82724,1.0006893833051744,2.7223010885000005,0.910016021053489,1.23613325,4.65827875,1.0041214623782524,1.24601416075,0.2753693141971746,0.7745876749999999,1.8676402500000002,1.0010005170738723,3.9578694285,2.3645602228567917,1.233412,10.140220000000005,1.0005462376688976,-0.040477832590625,0.830055960155013,-1.6989645,1.5783577500000001,0.9994071408567626,3.3622516733968593,1.0828528603636944,1.613365762197488,5.810608243970516,1.0007896137410741,0,6
