B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
6.049924708029222,6.0499247080312895,7.486323493882932,7.440416632635276,53.166666666666664,54.23,3526,True,1.02,-0.11868827662228831,-2.3737655324457663,2.3067629610877556,2.3297163917136516,ok,5.0,4.881311723377712
6.049924708029222,6.049924708030106,7.486323493882932,7.37239211785913,53.166666666666664,55.825,3526,True,1.05,-0.28377901281776907,-5.675580256355381,2.3067629610877556,2.363728649100541,ok,5.0,4.716220987182231
6.049924708029222,6.04992470802935,7.486323493882932,7.261142607618666,53.166666666666664,58.483333333333334,3526,True,1.1,-0.5304565614572958,-10.609131229145916,2.3067629610877556,2.419353404220017,ok,5.0,4.469543438542704
4.972242015200491,4.972242015200491,5.738860480337481,5.738860480337481,82.875,82.875,3641,False,1.0,0.0,0.0,2.1028117750317508,2.1028117750317508,ok,1.5,1.5
4.972242015200491,4.972242015201127,5.738860480337481,5.717884671662746,82.875,83.70375,3641,True,1.01,-0.027532808005044318,-1.8355205336696212,2.1028117750317508,2.1132996793697543,ok,1.5,1.4724671919949557
4.972242015200491,4.972242015200739,5.738860480337481,5.697012449125659,82.875,84.5325,3641,True,1.02,-0.05311136430729668,-3.5407576204864455,2.1028117750317508,2.1237357906379093,ok,1.5,1.4468886356927033
4.972242015200491,4.972242015201932,5.738860480337481,5.635002284637771,82.875,87.01875,3641,True,1.05,-0.1208724449362033,-8.058162995746887,2.1028117750317508,2.1547408728830466,ok,1.5,1.3791275550637967
4.972242015200491,4.972242015201617,5.738860480337481,5.533588839023869,82.875,91.16250000000001,3641,True,1.1,-0.21340666852704038,-14.227111235136027,2.1028117750317508,2.205447595689683,ok,1.5,1.2865933314729596
2.476593471718625,2.476593471718625,1.8684444468940704,1.8684444468940704,51.833333333333336,51.833333333333336,3774,False,1.0,0.0,0.0,1.5423712482715897,1.5423712482715897,ok,0.5,0.5
2.476593471718625,2.4765934717188633,1.8684444468940704,1.853059102093238,51.833333333333336,52.35166666666667,3774,True,1.01,-0.006969831521646541,-1.3939663043293082,1.5423712482715897,1.5500639206722444,ok,0.5,0.49303016847835346
2.476593471718625,2.476593471718694,1.8684444468940704,1.8377497356960675,51.833333333333336,52.870000000000005,3774,True,1.02,-0.013821997214936377,-2.7643994429872754,1.5423712482715897,1.5577186038706603,ok,0.5,0.4861780027850636
2.476593471718625,2.4765934717192035,1.8684444468940704,1.792266494664282,51.833333333333336,54.425000000000004,3774,True,1.05,-0.03370561170158909,-6.741122340317817,1.5423712482715897,1.5804602243870627,ok,0.5,0.4662943882984109
2.476593471718625,2.4765934717186657,1.8684444468940704,1.7178817187363615,51.833333333333336,57.01666666666667,3774,True,1.1,-0.0647629260160103,-12.95258520320206,1.5423712482715897,1.6176526123504849,ok,0.5,0.4352370739839897
4.754305909137177,4.754305909137177,4.581670886632592,4.581670886632592,56.708333333333336,56.708333333333336,3800,False,1.0,0.0,0.0,2.463470465820881,2.463470465820881,ok,3.0,3.0
4.754305909137177,4.7543059091387105,4.581670886632592,4.557097462716501,56.708333333333336,57.27541666666667,3800,True,1.01,-0.0411841380898208,-1.3728046029940266,2.463470465820881,2.47575717778046,ok,3.0,2.958815861910179
